,cik_str,ticker,title
6007,0001844149,SPEC,spectaire holdings inc.
6008,0001709626,NCNA,nucana plc
6009,0001593184,FDIT,"findit, inc."
6010,0000797465,STLY,"hg holdings, inc."
6011,0001299865,GXSFF,goldsource mines inc.
6012,0001468929,NXGL,"nexgel, inc."
6013,0000744825,AMS,american shared hospital services
6014,0001828098,STKH,steakholder foods ltd.
6015,0001376231,VPRB,"vpr brands, lp."
6016,0000098338,TSRI,tsr inc
6017,0000747540,SPRS,surge components inc
6018,0001651932,XITO,"xenous holdings, inc."
6019,0001707303,DOGZ,dogness (international) corp
6020,0001634293,EXDW,"exceed world, inc."
6021,0001583648,PIRS,"pieris pharmaceuticals, inc."
6022,0001723580,BFI,"burgerfi international, inc."
6023,0001930419,ALRTF,alr technologies sg ltd.
6024,0001090396,TBTC,table trac inc
6025,0000725394,DFCO,dalrada financial corp
6026,0001879726,SIDU,sidus space inc.
6027,0001595527,NYC,american strategic investment co.
6028,0001911545,HRYU,"hanryu holdings, inc."
6029,0000087802,SCND,scientific industries inc
6030,0001691221,FRSX,foresight autonomous holdings ltd.
6031,0001398453,XIN,"xinyuan real estate co., ltd."
6032,0001005516,BOSC,bos better online solutions ltd
6033,0001183765,MTEM,"molecular templates, inc."
6034,0001850079,TBIO,telesis bio inc.
6035,0001553846,RDHL,redhill biopharma ltd.
6036,0001672571,AAQL,antiaging quantum living inc.
6037,0001978527,GVH,globavend holdings ltd
6038,0001537435,TGEN,tecogen inc.
6039,0001425355,MCVT,"mill city ventures iii, ltd"
6040,0001672572,LNBY,landbay inc
6041,0001394319,TCON,"tracon pharmaceuticals, inc."
6042,0001817740,AUST,austin gold corp.
6043,0001744494,ADN,"advent technologies holdings, inc."
6044,0001955104,ZAPP,zapp electric vehicles group ltd
6045,0001056358,MTEX,mannatech inc
6046,0001563298,EAWD,energy & water development corp
6047,0001008848,ACOR,"acorda therapeutics, inc."
6048,0001739174,PHGE,biomx inc.
6049,0001017491,SEEL,"seelos therapeutics, inc."
6050,0001487197,BRFH,barfresh food group inc.
6051,0001310630,CFOO,china foods holdings ltd.
6052,0001743971,MOGU,mogu inc.
6053,0001967656,PFSB,"pfs bancorp, inc."
6054,0001098146,PNBK,patriot national bancorp inc
6055,0001295514,MDWK,"mdwerks, inc."
6056,0000826253,AUSI,aura systems inc
6057,0001123267,HANNF,hannan metals ltd.
6058,0001437517,CLOQ,"cyberloq technologies, inc."
6059,0001923780,NCL,northann corp.
6060,0001741534,MDJH,mdjm ltd
6061,0001807887,LASE,laser photonics corp
6062,0001137883,BCLI,brainstorm cell therapeutics inc.
6063,0001584751,TLIS,talis biomedical corp
6064,0000908259,OTLC,"oncotelic therapeutics, inc."
6065,0001535665,RBNK,riverbank holding co
6066,0001412486,COCP,"cocrystal pharma, inc."
6067,0001684888,GFGSF,gfg resources inc.
6068,0001131343,ATHE,alterity therapeutics ltd
6069,0001413891,HWNI,"high wire networks, inc."
6070,0001779476,KRKR,36kr holdings inc.
6071,0001540159,EDSA,"edesa biotech, inc."
6072,0001080657,SQFT,"presidio property trust, inc."
6073,0001498067,CTGL,"citrine global, corp."
6074,0001372514,KPRX,kiora pharmaceuticals inc
6075,0001759186,COEP,"coeptis therapeutics holdings, inc."
6076,0001759614,YJ,yunji inc.
6077,0001393781,QIND,quality industrial corp.
6078,0001746278,GOLQ,"gologiq, inc."
6079,0000019871,CVR,chicago rivet & machine co
6080,0001527541,WHLR,"wheeler real estate investment trust, inc."
6081,0001413745,ANTE,airnet technology inc.
6082,0000314227,TOMZ,"tomi environmental solutions, inc."
6083,0001651958,EOSS,eos inc.
6084,0001820566,ISPO,inspirato inc
6085,0001467761,MINM,"minim, inc."
6086,0001939696,ETAO,"etao international co., ltd."
6087,0001116548,MXROF,max resource corp.
6088,0001402945,RXMD,progressive care inc.
6089,0000700764,VYEY,"victory oilfield tech, inc."
6090,0001603207,NTBL,"notable labs, ltd."
6091,0001828253,EVAX,evaxion biotech a/s
6092,0001270436,COHN,cohen & co inc.
6093,0001544400,NFTN,nfiniti inc.
6094,0001782309,EDTK,skillful craftsman education technology ltd
6095,0001881472,MEGL,magic empire global ltd
6096,0001680139,HLYK,healthlynked corp
6097,0001156041,HUSA,houston american energy corp
6098,0000031667,EDUC,educational development corp
6099,0000351789,ELSE,electro sensors inc
6100,0000082473,IHT,innsuites hospitality trust
6101,0001557798,CIIT,"tianci international, inc."
6102,0000764195,VBIV,vbi vaccines inc/bc
6103,0001331612,IMTH,"innovative medtech, inc."
6104,0001761510,TLLTF,tilt holdings inc.
6105,0001751876,PAVS,paranovus entertainment technology ltd.
6106,0000707388,STRR,"star equity holdings, inc."
6107,0001105101,GIGM,gigamedia ltd
6108,0001784058,PNYG,pony group inc.
6109,0001840563,ELAB,elevai labs inc.
6110,0000704172,PHIL,phi group inc
6111,0001967306,MSBB,"mercer bancorp, inc."
6112,0001935418,FMST,foremost lithium resource & technology ltd.
6113,0001001907,ASTC,astrotech corp
6114,0001864943,FGI,fgi industries ltd.
6115,0001884072,JEWL,adamas one corp.
6116,0001009891,AIRI,air industries group
6117,0001765850,PWM,prestige wealth inc.
6118,0001568385,BMTM,"bright mountain media, inc."
6119,0001379006,NNVC,"nanoviricides, inc."
6120,0001729214,XRTX,xortx therapeutics inc.
6121,0001777319,CISO,"ciso global, inc."
6122,0001737523,BGLC,bionexus gene lab corp
6123,0001750106,AEI,alset inc.
6124,0001750149,IKT,"inhibikase therapeutics, inc."
6125,0000771999,DSS,"dss, inc."
6126,0001859639,CZOO,cazoo group ltd
6127,0001874097,CYN,cyngn inc.
6128,0000885462,GURE,"gulf resources, inc."
6129,0001431959,MMAT,meta materials inc.
6130,0000835662,AIXN,"aixin life international, inc."
6131,0001367408,OILY,sino american oil co
6132,0001770141,UPHL,"uphealth, inc."
6133,0001620179,XELA,"exela technologies, inc."
6134,0000748592,ERNA,eterna therapeutics inc.
6135,0001502292,CNFR,"conifer holdings, inc."
6136,0001648636,TRLEF,trillion energy international inc.
6137,0001783036,NLSP,nls pharmaceutics ltd.
6138,0001419793,OCLN,"originclear, inc."
6139,0001815436,AHI,advanced health intelligence ltd
6140,0001896511,ZKGCF,zkgc new energy ltd
6141,0001900564,WRNT,warrantee inc.
6142,0001109486,EDXC,endexx corp
6143,0001814329,ASTR,"astra space, inc."
6144,0001839132,MVLA,movella holdings inc.
6145,0001784254,MDIA,mediaco holding inc.
6146,0001906133,ICCT,icoreconnect inc.
6147,0001730869,EBZT,"everything blockchain, inc."
6148,0001378866,GOGR,go green global technologies corp.
6149,0001854583,CAUD,"collective audience, inc."
6150,0001756499,MCLDF,mcloud technologies corp.
6151,0001474167,COSM,cosmos health inc.
6152,0001104038,VRME,"verifyme, inc."
6153,0001808898,BNTC,benitec biopharma inc.
6154,0001487839,LKCO,luokung technology corp.
6155,0001481585,GXXY,"galexxy holdings, inc."
6156,0001945240,ROMA,roma green finance ltd
6157,0001963439,TURB,"turbo energy, s.a."
6158,0001368365,MARK,"remark holdings, inc."
6159,0001781397,EEIQ,epicquest education group international ltd
6160,0001536196,CANF,can-fite biopharma ltd.
6161,0001017655,PAYD,paid inc
6162,0000862861,JAN,janone inc.
6163,0001383088,CYCA,cytta corp.
6164,0001829794,VLCN,"volcon, inc."
6165,0001314196,OLB,"olb group, inc."
6166,0001715611,BMMJ,body & mind inc.
6167,0001813191,AUCUF,inflection resources ltd.
6168,0001654595,MDRR,"medalist diversified reit, inc."
6169,0001541157,AKTX,akari therapeutics plc
6170,0001042418,INTI,"inhibitor therapeutics, inc."
6171,0001645469,MNPR,monopar therapeutics
6172,0001805526,JNVR,janover inc.
6173,0000797542,VBIX,viewbix inc.
6174,0000837852,IDEX,"ideanomics, inc."
6175,0000012239,DOMH,dominari holdings inc.
6176,0001463978,BKUCF,blue sky uranium corp.
6177,0001858994,RSMXF,regency silver corp.
6178,0001509223,MTBL,"moatable, inc."
6179,0001009922,NSFDF,nxt energy solutions inc.
6180,0001597846,GRNQ,greenpro capital corp.
6181,0001411057,CBIH,"cannabis bioscience international holdings, inc."
6182,0001721484,LGVN,longeveron inc.
6183,0001652539,SNRG,susglobal energy corp.
6184,0001444839,BRVO,bravo multinational inc.
6185,0001630113,BTCY,biotricity inc.
6186,0001370292,VSMR,verify smart corp.
6187,0001894693,SVRE,saverone 2014 ltd.
6188,0001784851,SHPW,"shapeways holdings, inc."
6189,0000876235,EGYF,energy finders inc
6190,0001138867,EESH,"eestech, inc."
6191,0001681682,NDRA,endra life sciences inc.
6192,0001673481,LTRY,lottery.com inc.
6193,0001971544,AIRO,"airo group, inc."
6194,0001568969,APYP,"appyea, inc"
6195,0001446159,POAI,predictive oncology inc.
6196,0001415744,NMEX,northern minerals & exploration ltd.
6197,0001935688,LEBGF,legible inc.
6198,0001775194,UPXI,"upexi, inc."
6199,0001826011,BNZI,"banzai international, inc."
6200,0001575793,WATT,energous corp
6201,0001944399,ELWS,"earlyworks co., ltd."
6202,0001574232,ADXN,addex therapeutics ltd.
6203,0001684425,PETZ,"tdh holdings, inc."
6204,0001563577,GRTX,"galera therapeutics, inc."
6205,0000793628,CHNR,china natural resources inc
6206,0001580490,IONI,i-on digital corp.
6207,0001610590,CHEK,check-cap ltd
6208,0001412126,RMSL,remsleep holdings inc.
6209,0001095435,PRTG,portage biotech inc.
6210,0001231339,ASRE,"astra energy, inc."
6211,0001978811,GOVB,"gouverneur bancorp, inc./md/"
6212,0001534248,CMMB,chemomab therapeutics ltd.
6213,0001959023,SGD,safe & green development corp
6214,0001718224,BTBD,"bt brands, inc."
6215,0001397183,IVDA,"iveda solutions, inc."
6216,0001452583,CBMJ,"conservative broadcast media & publishing, inc."
6217,0001922335,SYRA,syra health corp
6218,0000032621,MSN,emerson radio corp
6219,0001941500,MWG,multi ways holdings ltd
6220,0000099106,TNLX,trans lux corp
6221,0001355736,AVCRF,avricore health inc.
6222,0000919567,RCG,"renn fund, inc."
6223,0001022505,SDCH,"sidechannel, inc."
6224,0001378590,BLIN,"bridgeline digital, inc."
6225,0001026662,CLWT,euro tech holdings co ltd
6226,0001880343,VINE,"fresh vine wine, inc."
6227,0001902700,PGFF,"pioneer green farms, inc."
6228,0001015155,CTHR,charles & colvard ltd
6229,0001905660,HUBC,hub cyber security ltd.
6230,0001321517,SRNW,stratos renewables corp
6231,0001006028,PURE,"pure bioscience, inc."
6232,0001956744,SRM,"srm entertainment, inc."
6233,0001782037,YGMZ,mingzhu logistics holdings ltd
6234,0001465470,SHMP,naturalshrimp inc
6235,0001893448,SGE,"strong global entertainment, inc."
6236,0001166272,GENE,genetic technologies ltd
6237,0001677897,UPYY,upay
6238,0001855509,VEEE,"twin vee powercats, co."
6239,0001836242,TKLF,"yoshitsu co., ltd"
6240,0001872964,MTEK,maris tech ltd.
6241,0001099369,DSNY,destiny media technologies inc
6242,0001832415,BTTX,"better therapeutics, inc."
6243,0001826376,GSUN,golden sun health technology group ltd
6244,0001934064,OSA,"prosomnus, inc."
6245,0001899658,WLGS,"wang & lee group, inc."
6246,0000721693,CREG,smart powerr corp.
6247,0001173313,ABVC,"abvc biopharma, inc."
6248,0001418149,HLRTF,hillcrest energy technologies ltd.
6249,0001834585,JOAN,joann inc.
6250,0001817232,HGAS,global gas corp
6251,0001429560,TRVN,trevena inc
6252,0001497253,ONVO,"organovo holdings, inc."
6253,0001752474,KLDI,kldiscovery inc.
6254,0001555074,AAMC,altisource asset management corp
6255,0001652561,DQWS,dswiss inc
6256,0001352952,CNFN,cfn enterprises inc.
6257,0000088000,SLGD,scott's liquid gold - inc.
6258,0001680048,MBIO,"mustang bio, inc."
6259,0001084133,RLBD,"real brands, inc."
6260,0000055234,KENS,kenilworth systems corp
6261,0000064463,SLNH,"soluna holdings, inc"
6262,0001500305,SPGX,sustainable projects group inc.
6263,0001113423,AEZS,aeterna zentaris inc.
6264,0001642375,GHSI,"guardion health sciences, inc."
6265,0001558924,PKKFF,tenet fintech group inc.
6266,0001305253,EIGR,"eiger biopharmaceuticals, inc."
6267,0000875355,LDWY,"lendway, inc."
6268,0001718939,IDAI,t stamp inc
6269,0001891791,TGGI,"trans global group, inc."
6270,0001487718,BLTH,"american battery materials, inc."
6271,0001168981,LVRLF,cordovacann corp.
6272,0001823882,MIMO,airspan networks holdings inc.
6273,0001725430,INBS,intelligent bio solutions inc.
6274,0001425627,SOBR,"sobr safe, inc."
6275,0001393772,BUDZ,"weed, inc."
6276,0000925741,BCDA,"biocardia, inc."
6277,0001205922,VCNX,"vaccinex, inc."
6278,0001723047,VAUCF,viva gold corp.
6279,0001729173,UXIN,uxin ltd
6280,0001938109,PAPL,pineapple financial inc.
6281,0000007623,ARTW,arts way manufacturing co inc
6282,0000066496,MMTRS,mills music trust
6283,0001806904,EZGO,ezgo technologies ltd.
6284,0001934245,SPGC,"sacks parente golf, inc."
6285,0001138978,NVOS,"novo integrated sciences, inc."
6286,0001477009,CANN,trees corp (colorado)
6287,0001874907,DEFG,grayscale decentralized finance (defi) fund llc
6288,0001807893,SPFX,"standard premium finance holdings, inc."
6289,0001320760,TSSI,"tss, inc."
6290,0001549631,QURT,"quarta-rad, inc."
6291,0001583771,HEPA,"hepion pharmaceuticals, inc."
6292,0001711012,AIHS,senmiao technology ltd
6293,0000743758,AIAD,"aiadvertising, inc."
6294,0001333822,LEDS,semileds corp
6295,0001855743,ARRKF,arras minerals corp.
6296,0000744452,APDN,applied dna sciences inc
6297,0001962481,BOF,branchout food inc.
6298,0001641398,GDC,gd culture group ltd
6299,0001119190,HMBL,"humbl, inc."
6300,0001043961,PRPO,"precipio, inc."
6301,0001849820,KITT,"nauticus robotics, inc."
6302,0001624512,BOXL,boxlight corp
6303,0001840292,HLGN,"heliogen, inc."
6304,0000933738,ENG,englobal corp
6305,0001062128,MNKA,"manuka, inc."
6306,0001887673,WLDS,wearable devices ltd.
6307,0001066130,FEMFF,fe battery metals corp.
6308,0001026785,HIHO,highway holdings ltd
6309,0001582581,VJET,voxeljet ag
6310,0000029332,DXYN,dixie group inc
6311,0001253176,VAPO,vapotherm inc
6312,0001191070,BNOX,bionomics limited/fi
6313,0001790320,MSTH,mystic holdings inc./nv
6314,0001650696,LSF,"laird superfood, inc."
6315,0001604191,FWBI,"first wave biopharma, inc."
6316,0001814963,ILAG,intelligent living application group inc.
6317,0001790169,FLGC,flora growth corp.
6318,0001619096,SNTW,summit networks inc.
6319,0001537561,ARTH,"arch therapeutics, inc."
6320,0001487798,ECTM,eca marcellus trust i
6321,0000020639,ABCP,ambase corp
6322,0001937993,CVKD,"cadrenal therapeutics, inc."
6323,0001061069,AWX,avalon holdings corp
6324,0001755058,ATIF,atif holdings ltd
6325,0001955083,GESI,"general european strategic investments, inc."
6326,0001892274,GV,visionary holdings inc.
6327,0000764897,BRST,"broad street realty, inc."
6328,0000749647,IMNN,"imunon, inc."
6329,0000926423,MIND,"mind technology, inc"
6330,0000924396,OLKR,"openlocker holdings, inc."
6331,0001187953,CELZ,"creative medical technology holdings, inc."
6332,0001387473,TIGCF,triumph gold corp.
6333,0001133519,MCUJF,medicure inc
6334,0001861522,PIK,kidpik corp.
6335,0001881767,SSCC,spirits capital corp
6336,0001825875,RAYA,erayak power solution group inc.
6337,0001951294,VSME,vs media holdings ltd
6338,0000724742,TPHS,trinity place holdings inc.
6339,0001505497,BRTX,"biorestorative therapies, inc."
6340,0001817004,EZFL,ezfill holdings inc
6341,0001861622,JTAI,jet.ai inc.
6342,0001786511,FRES,fresh2 group ltd
6343,0001014763,AIMD,"ainos, inc."
6344,0001410428,XWEL,"xwell, inc."
6345,0001634447,ISUN,"isun, inc."
6346,0001716770,WAFU,wah fu education group ltd
6347,0001784970,WETG,wetrade group inc.
6348,0001567900,BLBX,blackboxstocks inc.
6349,0001128281,SKAS,"saker aviation services, inc."
6350,0001725134,DMSL,"digital media solutions, inc."
6351,0001741489,ELVG,"elvictor group, inc."
6352,0001887603,HCNWF,hypercharge networks corp.
6353,0001485029,NAHD,"new asia holdings, inc."
6354,0001813783,VMAR,vision marine technologies inc.
6355,0000850261,SRNEQ,"sorrento therapeutics, inc."
6356,0001604738,AINC,ashford inc.
6357,0000861972,SRLZF,salazar resources ltd
6358,0000894158,TOVX,"theriva biologics, inc."
6359,0001880431,VHAI,vocodia holdings corp
6360,0001593549,NUGN,"livento group, inc."
6361,0001840102,SPTY,"specificity, inc."
6362,0001443863,BICX,biocorrx inc.
6363,0001086745,AYRO,"ayro, inc."
6364,0001709542,XESP,"electronic servitor publication network, inc."
6365,0001016178,CARV,carver bancorp inc
6366,0001839285,HCTI,"healthcare triangle, inc."
6367,0001585380,INKW,"greene concepts, inc"
6368,0001095981,PSTV,"plus therapeutics, inc."
6369,0001565228,VISL,"vislink technologies, inc."
6370,0001519457,NMREF,namibia critical metals inc.
6371,0001621672,SLE,"super league enterprise, inc."
6372,0001920406,ASST,asset entities inc.
6373,0001603978,AQB,aquabounty technologies inc
6374,0001138476,PFHO,pacific health care organization inc
6375,0000062362,MARPS,marine petroleum trust
6376,0001493137,LCTC,"lifeloc technologies, inc"
6377,0001755237,CYCN,"cyclerion therapeutics, inc."
6378,0001546383,JXJT,jx luxventure ltd
6379,0001815566,IFBD,"infobird co., ltd"
6380,0000008504,UAVS,ageagle aerial systems inc.
6381,0001759352,CGOLF,contact gold corp.
6382,0001524872,TNRG,thunder energies corp
6383,0001843165,LQR,lqr house inc.
6384,0001916241,PRZO,parazero technologies ltd.
6385,0001464165,BETRF,betterlife pharma inc.
6386,0001289850,NURO,"neurometrix, inc."
6387,0000944075,SCKT,"socket mobile, inc."
6388,0001468492,HSCS,"heart test laboratories, inc."
6389,0001801602,SBIG,"springbig holdings, inc."
6390,0001533030,CRYM,"cryomass technologies, inc."
6391,0001945619,ECGR,kinetic seas inc.
6392,0001007019,JVA,coffee holding co inc
6393,0001538210,NEXI,"neximmune, inc."
6394,0001816319,LYT,lytus technologies holdings ptv. ltd.
6395,0001942808,EGOX,next.e.go n.v.
6396,0000946112,CDSG,"china dongsheng international, inc."
6397,0001846715,WAVE,eco wave power global ab (publ)
6398,0000866439,DPLS,"darkpulse, inc."
6399,0001841330,KTTA,pasithea therapeutics corp.
6400,0001275477,BMNM,"bimini capital management, inc."
6401,0001622345,POLA,"polar power, inc."
6402,0001898643,MOB,mobilicom ltd
6403,0000812796,SNGX,"soligenix, inc."
6404,0001132979,FRCB,first republic bank
6405,0000924168,EFOI,"energy focus, inc/de"
6406,0001901305,FRZA,"forza x1, inc."
6407,0001818644,LIDR,"aeye, inc."
6408,0001892480,HPCO,"hempacco co., inc."
6409,0001827401,DRUG,bright minds biosciences inc.
6410,0001687277,RETO,"reto eco-solutions, inc."
6411,0001867589,RWGI,"rodedawg international industries, inc."
6412,0001506983,GCTK,"glucotrack, inc."
6413,0001346346,CMOT,"curtiss motorcycle company, inc."
6414,0000736012,INTZ,intrusion inc
6415,0001054102,IDXG,"interpace biosciences, inc."
6416,0001481504,XERI,"xeriant, inc."
6417,0001781193,QH,quhuo ltd
6418,0001342958,DGLY,"digital ally, inc."
6419,0001414953,MOJO,equator beverage co
6420,0001068897,FXBY,foxby corp.
